date,transaction_id,item_id,item_name,item_category,item_brand,quantity,item_revenue,source_medium,device_category,is_banner_product
20250224,T-20250224-00146,1404,Climatizador de Ar Midea All Easy 7L Prata,Climatização,Midea,1,2264.05,facebook / paid,desktop,0
20250228,T-20250228-00110,1746,Ar Condicionado Portátil Electrolux Pure i9 9000 BTUs Branco,Climatização,Electrolux,1,2557.6,facebook / paid,mobile,0
20250121,T-20250121-00123,1918,Freezer Vertical Brastemp Gourmand 142L Prata,Eletrodomésticos,Brastemp,2,4014.21,google / cpc,mobile,0
20250117,T-20250117-00158,4761,Grill Elétrico Mondial Max 1200W Grafite,Utilidades Domésticas,Mondial,1,132.78,instagram / paid,(not set),0
20250217,T-20250217-00119,2964,Soundbar Samsung EcoBubble 120W Branco,"TV, Áudio e Vídeo",Samsung,1,6039.71,google / organic,mobile,0
20250203,T-20250203-00206,5928,"Esmerilhadeira Stanley FatMax 4 1/2"" 710W Branco",Ferramentas,Stanley,1,321.3,google / cpc,mobile,0
20250122,T-20250122-00062,1737,Cortina de Ar Springer Way 90cm Inox,Climatização,Springer,1,1832.7,(direct) / (none),mobile,0
20250130,T-20250130-00256,1347,Ventilador de Coluna Samsung Digital Inverter 50cm Inox,Climatização,Samsung,1,3917.74,google / organic,desktop,0
20250226,T-20250226-00386,5456,Poste Solar Bronzearte Roma com Sensor 2m Prata,Iluminação,Bronzearte,1,293.84,instagram / paid,mobile,0
20250109,T-20250109-00008,1249,Climatizador de Ar LG Art Cool 20L Prata,Climatização,LG,1,1751.7,google / organic,mobile,0
20250130,T-20250130-00317,3367,Projetor Philips Smart LED HD 3000 Lumens Grafite,"TV, Áudio e Vídeo",Philips,1,565.69,facebook / paid,mobile,0
20250228,T-20250228-00016,1016,Desumidificador LG Dual Inverter 30L/dia Preto,Climatização,LG,1,2315.66,google / cpc,desktop,0
20250128,T-20250128-00165,1405,Cortina de Ar Midea Vizi 120cm,Climatização,Midea,1,2546.85,google / organic,(not set),0
20250211,T-20250211-00354,2973,Projetor Samsung Bespoke,"TV, Áudio e Vídeo",Samsung,1,7607.69,google / cpc,(not set),0
20250112,T-20250112-00029,1162,Ar Condicionado Portátil LG Dual Inverter 14000 BTUs Prata,Climatização,LG,1,3321.38,(direct) / (none),mobile,0
20250225,T-20250225-00337,3139,Projetor LG NeoChef 4K 4000 Lumens,"TV, Áudio e Vídeo",LG,1,6386.52,google / cpc,mobile,0
20250105,T-20250105-00112,3810,Esteira Elétrica Gallant Extreme Profissional até 20km/h,Esporte e Lazer,Gallant,1,1535.63,(direct) / (none),mobile,0
20250214,T-20250214-00147,4055,Kit Halteres Movement Perform 40kg com Barra Grafite,Esporte e Lazer,Movement,1,2703.9,facebook / paid,desktop,0
20250220,T-20250220-00068,1167,Ar Condicionado Split LG ThinQ 30000 BTUs Frio Preto,Climatização,LG,1,2824.44,referral / parceiros,desktop,0
20250102,T-20250102-00205,4683,Escrivaninha Germai Oslo com Gavetas Inox,Móveis,Germai,1,2193.12,(direct) / (none),mobile,0
20250101,T-20250101-00118,3152,Fone de Ouvido LG ThinQ,"TV, Áudio e Vídeo",LG,1,1831.52,google / cpc,tablet,0
20250124,T-20250124-00062,1798,Purificador de Ar Britânia Turbo até 30m²,Climatização,Britânia,1,421.68,google / organic,mobile,0
20250222,T-20250222-00057,1600,Climatizador de Ar Philco Eco Inverter 7L Cinza,Climatização,Philco,1,1545.42,google / cpc,mobile,0
20250105,T-20250105-00040,1647,Ventilador de Coluna,Climatização,Consul,1,1314.31,google / cpc,desktop,0
20250210,T-20250210-00239,3056,Soundbar Samsung Digital Inverter 500W 5.1 Preto,"TV, Áudio e Vídeo",Samsung,1,3317.57,google / cpc,mobile,0
20250131,T-20250131-00012,1531,Purificador de Ar Elgin Eco até 50m² Grafite,Climatização,Elgin,1,1782.83,facebook / paid,mobile,0
20250130,T-20250130-00291,2541,Micro-ondas Panasonic Econavi 30L,Eletrodomésticos,Panasonic,2,2517.79,google / organic,desktop,0
20250113,T-20250113-00209,5672,Lixadeira Orbital Bosch GWS 300W Grafite,Ferramentas,Bosch,1,136.41,google / organic,mobile,0
20250115,T-20250115-00011,1596,Climatizador de Ar Philco PTV 20L Branco,Climatização,Philco,1,957.6,(direct) / (none),desktop,0
20250122,T-20250122-00211,1562,Cortina de Ar Elgin Eco Plus 150cm,Climatização,Elgin,1,1692.22,google / organic,tablet,0
20250212,T-20250212-00224,2196,Lava-Louças Consul Facilite 14 Serviços Cinza 220V,Eletrodomésticos,Consul,1,1498.9,email / crm,mobile,0
20250214,T-20250214-00145,3692,Esteira Elétrica Gallant Extreme até 16km/h Dobrável Cinza 110V,Esporte e Lazer,Gallant,1,596.24,google / organic,(not set),0
20250131,T-20250131-00157,1674,Ventilador de Coluna Consul Facilite 40cm Inox,Climatização,Consul,1,1960.18,(direct) / (none),tablet,0
20250110,T-20250110-00074,2133,Fogão Electrolux Eco Turbo 6 Bocas Inox,Eletrodomésticos,Electrolux,1,2693.04,tiktok / paid,mobile,0
20250131,T-20250131-00247,4665,Sofá Germai Zurique Canto 5 Lugares,Móveis,Germai,1,3051.3,(direct) / (none),(not set),0
20250207,T-20250207-00033,1783,Ventilador de Coluna Britânia Turbo 60cm Turbo Branco,Climatização,Britânia,1,816.61,google / cpc,mobile,0
20250212,T-20250212-00040,1073,Purificador de Ar LG NeoChef até 30m² Preto,Climatização,LG,1,2425.22,facebook / paid,mobile,0
20250130,T-20250130-00359,4550,Cadeira de Escritório Bertolini Luce Gamer Reclinável Prata,Móveis,Bertolini,1,1644.77,(direct) / (none),mobile,0
20250226,T-20250226-00158,1195,Ar Condicionado Split LG Smart,Climatização,LG,3,6940.16,google / cpc,mobile,0
20250110,T-20250110-00044,1053,Aquecedor Elétrico LG Dual Inverter Voice Mica 1200W Grafite,Climatização,LG,1,2855.74,google / cpc,(not set),0
20250130,T-20250130-00006,1179,Desumidificador LG Dual Inverter 20L/dia Prata,Climatização,LG,1,3182.44,bing / organic,tablet,0
20250226,T-20250226-00237,1869,Freezer Horizontal Brastemp Clean 300L Grafite,Eletrodomésticos,Brastemp,1,1630.27,google / organic,tablet,0
20250224,T-20250224-00013,1561,Ventilador de Torre Elgin Eco Inverter 40cm Grafite,Climatização,Elgin,1,1858.43,google / organic,mobile,0
20250123,T-20250123-00093,1090,Ventilador de Coluna LG,Climatização,LG,1,3529.33,instagram / paid,mobile,0
20250221,T-20250221-00147,4375,"Rack para TV Casatema Siena até 65"" Preto Bivolt",Móveis,Casatema,1,783.95,google / organic,mobile,0
20250213,T-20250213-00122,2566,Freezer Vertical Panasonic Inverter 142L,Eletrodomésticos,Panasonic,1,1119.62,google / cpc,mobile,0
20250114,T-20250114-00119,2345,Micro-ondas LG ThinQ 32L Inox,Eletrodomésticos,LG,1,2675.55,instagram / paid,mobile,0
20250123,T-20250123-00353,4109,Guarda-Roupa Madesa Monaco 6 Portas Prata,Móveis,Madesa,1,1220.22,email / crm,desktop,0
20250202,T-20250202-00004,1153,Aquecedor Elétrico LG Art Cool 2000W Grafite,Climatização,LG,1,2791.78,(direct) / (none),mobile,0
20250213,T-20250213-00027,1128,Ventilador de Coluna LG NeoChef 60cm Turbo,Climatização,LG,1,1987.54,(direct) / (none),desktop,0
20250213,T-20250213-00230,4880,Panela Elétrica de Pressão Britânia Air 6L Prata 110V,Utilidades Domésticas,Britânia,1,181.53,google / organic,mobile,0
20250227,T-20250227-00316,4285,Mesa de Jantar Linea Brasil Adonai 4 Cadeiras,Móveis,Linea Brasil,1,1380.8,google / organic,mobile,0
20250108,T-20250108-00049,1054,Climatizador de Ar LG NeoChef 15L Preto,Climatização,LG,1,3346.18,google / organic,mobile,0
20250201,T-20250201-00032,1104,Aquecedor Elétrico LG Dual Inverter 2000W Preto,Climatização,LG,1,3053.83,google / cpc,mobile,0
20250128,T-20250128-00119,1589,Climatizador de Ar Philco Smart 7L Cinza,Climatização,Philco,2,3532.88,facebook / paid,mobile,0
20250207,T-20250207-00179,3819,"Cama Elástica Gallant Extreme 1,40m Grafite",Esporte e Lazer,Gallant,1,118.4,(direct) / (none),mobile,0
20250218,T-20250218-00043,1008,Ventilador de Torre LG ThinQ Silencioso Prata,Climatização,LG,2,7695.82,bing / organic,mobile,0
20250225,T-20250225-00237,1043,Purificador de Ar LG Dual Inverter Voice até 30m² Preto,Climatização,LG,2,7809.12,(direct) / (none),desktop,0
20250122,T-20250122-00227,1286,Desumidificador Samsung WindFree 20L/dia Inox,Climatização,Samsung,1,4850.64,google / organic,mobile,0
20250123,T-20250123-00019,1233,Ventilador de Coluna LG Art Cool 40cm Inox,Climatização,LG,1,3557.95,google / cpc,mobile,0
20250220,T-20250220-00049,1212,Aquecedor Elétrico LG ThinQ 1500W Prata 220V,Climatização,LG,3,6759.39,facebook / paid,mobile,0
20250204,T-20250204-00208,4585,Mesa de Jantar Kappesberg Nice 8 Cadeiras Extensível,Móveis,Kappesberg,1,2521.33,referral / parceiros,mobile,0
20250103,T-20250103-00184,4517,Mesa de Jantar Bertolini Origens 8 Cadeiras Extensível Preto,Móveis,Bertolini,1,2768.5,google / organic,tablet,0
20250227,T-20250227-00018,1523,Climatizador de Ar Elgin Hi-Wall 10L Cinza,Climatização,Elgin,1,2524.19,(direct) / (none),desktop,0
20250115,T-20250115-00080,1995,Freezer Vertical Electrolux Essential 197L Branco,Eletrodomésticos,Electrolux,1,2914.87,referral / parceiros,(not set),0
20250219,T-20250219-00208,5351,Arandela Philips Smart LED Externa Inox,Iluminação,Philips,1,142.87,google / organic,mobile,0
20250114,T-20250114-00057,1130,Ventilador de Coluna LG Art Cool 60cm Turbo Cinza,Climatização,LG,1,2305.66,google / cpc,desktop,0
20250226,T-20250226-00083,1083,Ar Condicionado Split LG Smart 30000 BTUs Quente/Frio Preto,Climatização,LG,1,1754.12,tiktok / paid,(not set),0
20250131,T-20250131-00042,1539,Aquecedor Elétrico Elgin Eco 1500W,Climatização,Elgin,1,1984.63,google / cpc,mobile,0
20250205,T-20250205-00284,4846,Cafeteira Britânia Turbo Elétrica 12 Xícaras Grafite,Utilidades Domésticas,Britânia,1,242.29,google / cpc,mobile,0
20250109,T-20250109-00195,3075,Fone de Ouvido LG,"TV, Áudio e Vídeo",LG,1,4260.42,(direct) / (none),tablet,0
20250121,T-20250121-00179,2970,"Smart TV Samsung Evolution 55"" 4K Branco","TV, Áudio e Vídeo",Samsung,2,7235.35,google / organic,desktop,0
20250107,T-20250107-00125,2425,Freezer Vertical Samsung,Eletrodomésticos,Samsung,2,2169.43,google / cpc,mobile,0
20250212,T-20250212-00077,1074,Ar Condicionado Split LG Smart 18000 BTUs Quente/Frio Branco,Climatização,LG,1,2329.68,google / cpc,mobile,0
20250210,T-20250210-00036,1356,Ar Condicionado Portátil Samsung WindFree 14000 BTUs Prata,Climatização,Samsung,2,6266.68,google / organic,desktop,0
20250210,T-20250210-00043,1609,Climatizador de Ar Philco Hit 15L Branco,Climatização,Philco,1,1412.15,tiktok / paid,mobile,0
20250116,T-20250116-00185,4503,Sofá Caemmun Lord Cama 3 Lugares Grafite,Móveis,Caemmun,2,1110.76,(direct) / (none),desktop,0
20250214,T-20250214-00153,3762,Kit Halteres Gallant Pro 10kg Grafite Bivolt,Esporte e Lazer,Gallant,1,1311.58,facebook / paid,desktop,0
20250220,T-20250220-00026,1035,Ar Condicionado Portátil LG ThinQ 9000 BTUs Prata,Climatização,LG,1,2977.83,google / cpc,mobile,0
20250128,T-20250128-00118,1123,Aquecedor Elétrico LG NeoChef 1500W Grafite,Climatização,LG,1,2403.15,google / organic,mobile,0
20250130,T-20250130-00209,1439,Purificador de Ar Midea Xtreme Save HEPA até 40m² Inox,Climatização,Midea,1,1204.91,instagram / paid,desktop,0
20250226,T-20250226-00257,2224,Lava-Louças Consul Bem Estar 8 Serviços Prata Bivolt,Eletrodomésticos,Consul,1,1109.28,(direct) / (none),mobile,0
20250114,T-20250114-00116,2118,Freezer Horizontal Electrolux Essential 414L Grafite Bivolt,Eletrodomésticos,Electrolux,1,2462.44,(direct) / (none),mobile,0
20250217,T-20250217-00154,4181,Sofá Madesa Monaco 3 Lugares Cinza,Móveis,Madesa,1,1173.1,(direct) / (none),(not set),0
20250206,T-20250206-00109,2667,Freezer Vertical Britânia Mega 142L Inox,Eletrodomésticos,Britânia,1,447.23,google / cpc,mobile,1
20250131,T-20250131-00036,1320,Cortina de Ar Samsung WindFree 120cm,Climatização,Samsung,1,2193.59,google / organic,mobile,0
20250206,T-20250206-00116,2073,Micro-ondas Electrolux Premium Care 25L,Eletrodomésticos,Electrolux,1,689.02,instagram / paid,mobile,0
20250124,T-20250124-00185,2127,Máquina de Lavar Electrolux Essential 10kg Branco,Eletrodomésticos,Electrolux,2,3154.2,facebook / paid,desktop,0
20250220,T-20250220-00088,1834,Geladeira Brastemp Gourmand Duplex 450L Branco,Eletrodomésticos,Brastemp,2,6533.04,email / crm,tablet,0
20250106,T-20250106-00083,1864,Geladeira Brastemp Gourmand Duplex 362L Preto,Eletrodomésticos,Brastemp,1,2604.04,google / cpc,mobile,0
20250108,T-20250108-00283,5629,"Esmerilhadeira Bosch GWS 4 1/2"" 710W",Ferramentas,Bosch,1,158.04,google / organic,desktop,0
20250106,T-20250106-00132,3386,Home Theater Multilaser Warrior 5.1 500W Inox,"TV, Áudio e Vídeo",Multilaser,1,258.57,bing / organic,mobile,0
20250203,T-20250203-00002,1528,Purificador de Ar Elgin Eco Plus até 50m² Grafite,Climatização,Elgin,1,1817.72,google / organic,desktop,0
20250121,T-20250121-00137,2167,Lava e Seca Consul Bem Estar 11kg/7kg,Eletrodomésticos,Consul,2,4227.9,(direct) / (none),mobile,0
20250101,T-20250101-00155,3981,Churrasqueira Gallant Pro Elétrica de Bancada Prata,Esporte e Lazer,Gallant,1,1046.99,google / cpc,mobile,0
20250217,T-20250217-00003,1313,Aquecedor Elétrico Samsung Evolution 1500W Cinza,Climatização,Samsung,1,3302.02,google / organic,desktop,0
20250111,T-20250111-00138,3552,Kit Halteres Gallant Elite 40kg com Barra Preto,Esporte e Lazer,Gallant,2,660.27,google / cpc,(not set),0
20250120,T-20250120-00093,2421,Freezer Vertical Samsung Crystal 197L Cinza,Eletrodomésticos,Samsung,1,3636.76,google / cpc,desktop,0
20250227,T-20250227-00060,1168,Desumidificador LG ThinQ 12L/dia Grafite,Climatização,LG,1,3434.69,email / crm,mobile,0
20250213,T-20250213-00191,3454,Esteira Elétrica Gallant Elite até 16km/h Dobrável Cinza,Esporte e Lazer,Gallant,1,1203.91,(direct) / (none),mobile,0
20250129,T-20250129-00316,4014,Piscina Inflável Kikos Pro 3500L Grafite,Esporte e Lazer,Kikos,1,1450.23,google / organic,desktop,0
20250205,T-20250205-00246,3912,Bicicleta Ergométrica Gallant Combat Air Bike Prata Bivolt,Esporte e Lazer,Gallant,1,349.26,google / organic,desktop,0
20250210,T-20250210-00217,2472,Lava-Louças Samsung WindFree 14 Serviços Grafite,Eletrodomésticos,Samsung,1,2882.27,google / organic,mobile,0
20250212,T-20250212-00292,4034,Mesa de Ping Pong Movement Perform MDF 15mm Inox,Esporte e Lazer,Movement,1,894.53,google / organic,mobile,0
20250205,T-20250205-00089,2222,Máquina de Lavar Consul Facilite 15kg Preto,Eletrodomésticos,Consul,1,1688.4,(direct) / (none),mobile,0
20250120,T-20250120-00024,1189,Cortina de Ar LG Smart 120cm Branco,Climatização,LG,1,2469.96,email / crm,mobile,0
20250125,T-20250125-00043,1535,Ar Condicionado Portátil Elgin Eco Inverter 14000 BTUs Cinza,Climatização,Elgin,1,2055.51,(direct) / (none),desktop,0
20250101,T-20250101-00229,5181,Processador de Alimentos Hamilton Beach Professional 1000W Multiprocessador Cinza,Utilidades Domésticas,Hamilton Beach,1,554.41,google / cpc,mobile,0
20250107,T-20250107-00193,3322,Soundbar JBL Pulse 180W Cinza,"TV, Áudio e Vídeo",JBL,1,363.32,google / organic,mobile,0
20250211,T-20250211-00154,2158,Forno Elétrico Consul Multi Ar 60L Cinza,Eletrodomésticos,Consul,1,1480.32,google / cpc,desktop,0
20250224,T-20250224-00254,4055,Kit Halteres Movement Perform 40kg com Barra Grafite,Esporte e Lazer,Movement,2,5756.57,google / cpc,mobile,0
20250211,T-20250211-00008,1436,Purificador de Ar Midea Springer HEPA até 40m² Grafite,Climatização,Midea,1,2730.69,facebook / paid,mobile,0
20250209,T-20250209-00020,1475,Desumidificador Midea All Easy 12L/dia Grafite,Climatização,Midea,1,1976.02,(direct) / (none),mobile,0
20250108,T-20250108-00029,1081,Ventilador de Torre LG Art Cool 40cm Cinza,Climatização,LG,1,3503.04,referral / parceiros,mobile,0
20250205,T-20250205-00062,1678,Ventilador de Coluna Consul Maxi Ar 60cm Turbo,Climatização,Consul,1,1127.5,instagram / paid,mobile,0
20250212,T-20250212-00344,4375,"Rack para TV Casatema Siena até 65"" Preto Bivolt",Móveis,Casatema,1,807.98,(direct) / (none),mobile,0
20250204,T-20250204-00157,4096,Bicicleta Ergométrica Nautika Adventure Spinning Branco,Esporte e Lazer,Nautika,2,736.24,google / organic,desktop,0
20250120,T-20250120-00152,4298,Guarda-Roupa Linea Brasil Munique 3 Portas de Correr Prata,Móveis,Linea Brasil,2,3538.33,(direct) / (none),mobile,0
20250106,T-20250106-00074,2678,Aspirador de Pó Britânia Diamante Vertical sem Fio Inox,Eletrodomésticos,Britânia,1,476.64,(direct) / (none),desktop,0
20250130,T-20250130-00297,2171,Fogão Consul Maxi Ar Cooktop 5 Bocas Cinza,Eletrodomésticos,Consul,1,1117.36,facebook / paid,desktop,0
20250115,T-20250115-00098,2411,Geladeira Samsung Evolution,Eletrodomésticos,Samsung,1,1076.04,instagram / paid,desktop,1
20250219,T-20250219-00132,2952,Projetor Samsung WindFree 4K 4000 Lumens,"TV, Áudio e Vídeo",Samsung,3,11274.19,google / cpc,mobile,0
20250117,T-20250117-00060,1251,Aquecedor Elétrico LG Art Cool 2000W Branco Bivolt,Climatização,LG,1,2533.89,google / cpc,desktop,0
20250208,T-20250208-00089,3687,Kit Halteres Gallant Extreme,Esporte e Lazer,Gallant,1,772.93,google / cpc,mobile,0
20250101,T-20250101-00096,2476,Aspirador de Pó Samsung EcoBubble 1600W Inox,Eletrodomésticos,Samsung,2,2671.58,google / organic,desktop,0
20250227,T-20250227-00209,1355,Aquecedor Elétrico Samsung Digital Inverter 2000W Prata Bivolt,Climatização,Samsung,1,4390.84,google / cpc,mobile,0
20250109,T-20250109-00108,2250,Forno Elétrico Consul Maxi Ar 44L Branco,Eletrodomésticos,Consul,1,1486.29,email / crm,mobile,0
20250117,T-20250117-00012,1073,Purificador de Ar LG NeoChef até 30m² Preto,Climatização,LG,2,4195.29,facebook / paid,mobile,0
20250119,T-20250119-00005,1029,Climatizador de Ar LG NeoChef 10L Inox,Climatização,LG,1,2348.3,referral / parceiros,desktop,0
20250129,T-20250129-00124,1021,Cortina de Ar LG Dual Inverter Voice 90cm Cinza,Climatização,LG,1,2656.31,google / organic,desktop,0
20250129,T-20250129-00016,1623,Climatizador de Ar Philco PH800 10L Inox,Climatização,Philco,1,1264.91,google / cpc,desktop,0
20250205,T-20250205-00169,3903,Piscina Inflável Gallant Combat 5000L Estrutural,Esporte e Lazer,Gallant,1,379.27,google / cpc,desktop,0
20250226,T-20250226-00188,1512,Climatizador de Ar Elgin Eco Plus 15L,Climatização,Elgin,2,5098.51,instagram / paid,desktop,0
20250214,T-20250214-00174,4124,Guarda-Roupa Madesa Dakota 6 Portas Preto,Móveis,Madesa,1,1605.29,bing / organic,(not set),0
20250212,T-20250212-00279,2984,Projetor Samsung Digital Inverter Full HD 3500 Lumens Preto,"TV, Áudio e Vídeo",Samsung,1,4328.64,(direct) / (none),mobile,1
20250220,T-20250220-00106,2416,Micro-ondas Samsung Digital Inverter 20L Prata,Eletrodomésticos,Samsung,1,1238.72,google / cpc,(not set),0
20250115,T-20250115-00116,2974,Fone de Ouvido Samsung Crystal Bluetooth In-Ear Prata,"TV, Áudio e Vídeo",Samsung,1,1781.28,instagram / paid,tablet,0
20250209,T-20250209-00146,3914,Kit Halteres Gallant Force 10kg Inox Bivolt,Esporte e Lazer,Gallant,1,765.19,google / cpc,mobile,0
20250201,T-20250201-00117,4954,Panela Elétrica de Pressão Philco Hit 8L Grafite,Utilidades Domésticas,Philco,1,187.9,google / organic,mobile,0
20250207,T-20250207-00080,2072,Micro-ondas Electrolux Eco Turbo 20L,Eletrodomésticos,Electrolux,2,4925.03,google / cpc,desktop,0
20250207,T-20250207-00243,5083,Liquidificador Electrolux Essential 700W Inox,Utilidades Domésticas,Electrolux,1,740.35,google / organic,mobile,0
20250125,T-20250125-00159,4476,Cadeira de Escritório Caemmun Lord Presidente Couro,Móveis,Caemmun,1,892.86,(direct) / (none),mobile,0
20250221,T-20250221-00075,2159,Fogão Consul Bem Estar Cooktop 4 Bocas Grafite,Eletrodomésticos,Consul,1,1012.8,(direct) / (none),tablet,0
20250127,T-20250127-00229,3270,Soundbar TCL P735 120W Inox,"TV, Áudio e Vídeo",TCL,1,1749.87,google / cpc,mobile,0
20250105,T-20250105-00004,1183,Aquecedor Elétrico LG Smart Mica 1200W Prata,Climatização,LG,2,4144.03,google / cpc,desktop,0
20250211,T-20250211-00365,2990,Fone de Ouvido Samsung Crystal Bluetooth Over-Ear Cinza,"TV, Áudio e Vídeo",Samsung,2,6763.35,google / cpc,mobile,0
20250203,T-20250203-00164,4378,Sofá Casatema Siena 2 Lugares Cinza,Móveis,Casatema,2,3094.43,(direct) / (none),desktop,0
20250108,T-20250108-00065,1211,Ar Condicionado Portátil LG NeoChef 12000 BTUs Grafite,Climatização,LG,1,3708.77,tiktok / paid,mobile,0
20250106,T-20250106-00216,5181,Processador de Alimentos Hamilton Beach Professional 1000W Multiprocessador Cinza,Utilidades Domésticas,Hamilton Beach,1,539.97,(direct) / (none),desktop,0
20250119,T-20250119-00035,2496,Freezer Vertical Samsung EcoBubble 300L,Eletrodomésticos,Samsung,1,1240.07,google / cpc,mobile,0
20250115,T-20250115-00102,2411,Geladeira Samsung Evolution Frost Free 431L Inox,Eletrodomésticos,Samsung,1,1230.59,google / cpc,mobile,1
20250111,T-20250111-00036,1968,Forno Elétrico Brastemp Frost Free 60L Preto,Eletrodomésticos,Brastemp,1,2320.9,google / organic,mobile,0
20250120,T-20250120-00138,3892,Saco de Pancada Gallant Force 100cm Prata,Esporte e Lazer,Gallant,1,395.76,google / cpc,mobile,0
20250121,T-20250121-00168,1992,Aspirador de Pó Electrolux Pure i9 1600W Branco,Eletrodomésticos,Electrolux,1,1570.75,google / cpc,desktop,0
20250102,T-20250102-00184,3784,Saco de Pancada Gallant Force 80cm Preto,Esporte e Lazer,Gallant,2,3184.73,(direct) / (none),desktop,0
20250106,T-20250106-00064,1301,Ventilador de Torre Samsung Crystal 50cm Cinza,Climatização,Samsung,1,3295.7,google / cpc,tablet,0
20250227,T-20250227-00187,1129,Cortina de Ar LG Art Cool 120cm Preto,Climatização,LG,2,8067.39,google / cpc,mobile,0
20250111,T-20250111-00169,4885,Liquidificador Britânia Mega 1200W Turbo Preto,Utilidades Domésticas,Britânia,1,279.96,google / cpc,mobile,0
20250205,T-20250205-00242,3475,Mesa de Ping Pong Gallant Pro MDF 18mm Dobrável Grafite 110V,Esporte e Lazer,Gallant,1,1312.16,referral / parceiros,mobile,0
20250225,T-20250225-00012,1458,Desumidificador Midea Springer 12L/dia Grafite,Climatização,Midea,1,2322.44,tiktok / paid,desktop,0
20250111,T-20250111-00055,1846,Aspirador de Pó Brastemp Clean Robô Branco,Eletrodomésticos,Brastemp,1,1588.38,facebook / paid,mobile,0
20250117,T-20250117-00061,1149,Purificador de Ar LG Smart HEPA até 40m²,Climatização,LG,1,1935.94,google / cpc,mobile,0
20250126,T-20250126-00170,5683,Nível a Laser Bosch GSB 20m Linhas Cruzadas Cinza,Ferramentas,Bosch,3,1294.55,instagram / paid,mobile,0
20250110,T-20250110-00152,1967,Geladeira Brastemp Clean,Eletrodomésticos,Brastemp,1,1556.97,google / organic,mobile,0
20250213,T-20250213-00032,1686,Desumidificador Consul Multi Ar 20L/dia Inox,Climatização,Consul,1,1685.51,instagram / paid,mobile,0
20250120,T-20250120-00173,5154,"Fritadeira Air Fryer Mallory Agio 3,2L Prata",Utilidades Domésticas,Mallory,1,397.7,google / cpc,mobile,0
20250226,T-20250226-00326,3741,Esteira Elétrica Gallant Force até 14km/h Branco,Esporte e Lazer,Gallant,2,629.88,email / crm,desktop,0
20250131,T-20250131-00284,5461,Plafon Bronzearte Atenas LED 24W Quadrado Prata,Iluminação,Bronzearte,1,387.41,google / cpc,desktop,0
20250131,T-20250131-00228,3729,Banco de Supino Gallant Combat Ajustável Multiuso Inox 220V,Esporte e Lazer,Gallant,1,630.39,google / cpc,mobile,0
20250218,T-20250218-00223,5494,Lustre Pendente Blumenau Slim 1 Lâmpada Inox,Iluminação,Blumenau,1,30.33,google / cpc,mobile,0
20250108,T-20250108-00020,1508,Purificador de Ar Elgin Eco Inverter até 50m²,Climatização,Elgin,2,3712.09,google / cpc,mobile,0
20250108,T-20250108-00187,3762,Kit Halteres Gallant Pro 10kg Grafite Bivolt,Esporte e Lazer,Gallant,1,1202.42,referral / parceiros,desktop,0
20250115,T-20250115-00066,1397,Ventilador de Coluna Samsung Digital Inverter 40cm Grafite,Climatização,Samsung,1,2337.54,(direct) / (none),desktop,0
20250210,T-20250210-00023,1364,Ar Condicionado Portátil Samsung Digital Inverter 14000 BTUs Inox,Climatização,Samsung,1,2544.38,google / cpc,mobile,0
20250213,T-20250213-00169,2864,Caixa de Som Bluetooth Philco Hit 30W Preto,"TV, Áudio e Vídeo",Philco,1,2179.18,(direct) / (none),(not set),0
20250125,T-20250125-00053,1116,Ar Condicionado Split LG ThinQ 30000 BTUs Frio Branco,Climatização,LG,1,4113.22,(direct) / (none),desktop,0
20250212,T-20250212-00226,2196,Lava-Louças Consul Facilite 14 Serviços Cinza 220V,Eletrodomésticos,Consul,1,1600.86,(direct) / (none),mobile,0
20250130,T-20250130-00192,1387,Desumidificador Samsung Crystal 12L/dia Preto,Climatização,Samsung,1,4741.1,google / cpc,mobile,0
20250226,T-20250226-00079,1787,Ventilador de Coluna Britânia Mega 40cm Prata,Climatização,Britânia,2,1308.99,referral / parceiros,desktop,0
20250207,T-20250207-00214,4491,Mesa de Jantar Caemmun Lord 4 Cadeiras Grafite,Móveis,Caemmun,1,1510.66,(direct) / (none),desktop,0
20250129,T-20250129-00263,2703,Freezer Horizontal Mondial Premium 414L,Eletrodomésticos,Mondial,1,378.61,google / organic,(not set),0
20250215,T-20250215-00039,1989,Aspirador de Pó Electrolux Pure i9 1200W Prata,Eletrodomésticos,Electrolux,1,2508.55,google / organic,mobile,0
20250122,T-20250122-00092,1575,Ar Condicionado Split Elgin Hi-Wall 24000 BTUs Quente/Frio Inox,Climatização,Elgin,2,5839.53,google / organic,mobile,0
20250122,T-20250122-00302,3142,"Smart TV LG Art Cool 43"" 4K Branco","TV, Áudio e Vídeo",LG,2,14383.83,(direct) / (none),mobile,0
20250110,T-20250110-00047,1318,Ar Condicionado Split Samsung Crystal 24000 BTUs Frio Prata,Climatização,Samsung,1,2028.0,referral / parceiros,mobile,0
20250210,T-20250210-00247,2893,Projetor Philco PTV 4K 4000 Lumens Cinza,"TV, Áudio e Vídeo",Philco,2,2393.55,google / organic,desktop,0
20250128,T-20250128-00322,2981,Home Theater Samsung Digital Inverter 5.1 500W Preto Bivolt,"TV, Áudio e Vídeo",Samsung,2,7085.68,facebook / paid,mobile,0
20250109,T-20250109-00124,2358,Freezer Vertical LG ThinQ 197L Preto,Eletrodomésticos,LG,3,9909.0,google / organic,mobile,0
